UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLISTS INJURED,CYCLISTS KILLED,MOTORISTS INJURED,MOTORISTS KILLED,VEHICLE 1 TYPE,VEHICLE 2 TYPE,VEHICLE 3 TYPE,VEHICLE 4 TYPE,VEHICLE 5 TYPE,VEHICLE 1 FACTOR,VEHICLE 2 FACTOR,VEHICLE 3 FACTOR,VEHICLE 4 FACTOR,VEHICLE 5 FACTOR
3146295,01/01/2015,23:50,BROOKLYN,11235,40.5839376,-73.961532,"(40.5839376, -73.961532)",,,F/O 3018 SHORE PARKWAY,0,0,0,0,0,0,0,0,LIVERY VEHICLE,PASSENGER VEHICLE,,,,OTHER ELECTRONIC DEVICE,TRAFFIC CONTROL DISREGARDED,,,
3146250,01/01/2015,2:00,BRONX,10452,40.8300517,-73.9224145,"(40.8300517, -73.9224145)",WALTON AVENUE,EAST 164 STREET,,0,0,0,0,0,0,0,0,LIVERY VEHICLE,UNKNOWN,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146390,01/01/2015,2:00,BROOKLYN,11201,40.7020602,-73.9926138,"(40.7020602, -73.9926138)",HICKS STREET,OLD FULTON STREET,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146031,01/01/2015,2:00,BROOKLYN,11207,40.6849391,-73.9101331,"(40.6849391, -73.9101331)",BUSHWICK AVENUE,COOPER STREET,,0,0,0,0,0,0,0,0,FIRE TRUCK,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3145963,01/01/2015,2:00,BROOKLYN,11214,40.608595,-74.0048548,"(40.608595, -74.0048548)",86 STREET,17 AVENUE,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3145925,01/01/2015,2:00,,,,,,,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3145974,01/01/2015,2:00,BROOKLYN,11209,40.6300229,-74.0283818,"(40.6300229, -74.0283818)",3 AVENUE,77 STREET,,0,0,0,0,0,0,0,0,UNKNOWN,SPORT UTILITY/STATION WAGON,,,,FAILURE TO KEEP RIGHT,UNSPECIFIED,,,
3146567,01/01/2015,2:00,STATEN ISLAND,10306,40.5609955,-74.1086307,"(40.5609955, -74.1086307)",ISERNIA AVENUE,MANILA AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146020,01/01/2015,2:20,BROOKLYN,11216,40.6843801,-73.9470156,"(40.6843801, -73.9470156)",PUTNAM AVENUE,MARCY AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,ALCOHOL INVOLVEMENT,UNSPECIFIED,,,
3145888,01/01/2015,2:20,MANHATTAN,10075,40.771024,-73.9536474,"(40.771024, -73.9536474)",1 AVENUE,EAST 77 STREET,,1,0,0,0,0,0,1,0,TAXI,PASSENGER VEHICLE,PASSENGER VEHICLE,,,OTHER VEHICULAR,UNSPECIFIED,UNSPECIFIED,,
3146492,01/01/2015,2:20,QUEENS,11377,40.7424824,-73.9128919,"(40.7424824, -73.9128919)",QUEENS BOULEVARD,52 STREET,,1,0,0,0,0,0,1,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3146434,01/01/2015,2:20,QUEENS,11435,40.695851,-73.8048921,"(40.695851, -73.8048921)",146 STREET,LIBERTY AVENUE,,2,0,0,0,0,0,2,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146375,01/01/2015,2:25,,,,,,GRAND ARMY PLAZA,FLATBUSH AVENUE,,3,0,0,0,0,0,3,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3146036,01/01/2015,2:30,BROOKLYN,11237,40.7065136,-73.9308936,"(40.7065136, -73.9308936)",HARRISON PLACE,KNICKERBOCKER AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,FATIGUED/DROWSY,FATIGUED/DROWSY,,,
3146126,01/01/2015,2:30,STATEN ISLAND,10304,40.5897456,-74.098434,"(40.5897456, -74.098434)",SEAVIEW AVENUE,JEFFERSON STREET,,0,0,0,0,0,0,0,0,UNKNOWN,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,FAILURE TO YIELD RIGHT-OF-WAY,,,
3147372,01/01/2015,2:30,,,,,,HOLLAND AVENUE,MACORMAC PLACE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3145904,01/01/2015,2:35,MANHATTAN,10032,40.8327659,-73.9458242,"(40.8327659, -73.9458242)",WEST 155 STREET,BROADWAY,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,UNSPECIFIED,UNSPECIFIED,,,
3145957,01/01/2015,2:37,,,,,,,,OPP. 2858 GERRITSEN AVENUE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3145993,01/01/2015,2:39,BROOKLYN,11232,40.647486,-74.0006631,"(40.647486, -74.0006631)",7 AVENUE,41 STREET,,1,0,0,0,1,0,0,0,PASSENGER VEHICLE,BICYCLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3145929,01/01/2015,2:40,,,40.8566258,-73.8318929,"(40.8566258, -73.8318929)",,,,5,0,0,0,0,0,5,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3146666,01/01/2015,2:44,,,,,,EAST 135 STREET,LINCOLN AVENUE,,0,0,0,0,0,0,0,0,UNKNOWN,PASSENGER VEHICLE,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3146119,01/01/2015,2:44,,,,,,RICHMOND AVENUE,TRAVIS AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,ALCOHOL INVOLVEMENT,UNSPECIFIED,,,
3146265,01/01/2015,2:45,BRONX,10469,40.8738817,-73.8477929,"(40.8738817, -73.8477929)",SEYMOUR AVENUE,GIVAN AVENUE,,1,0,0,0,0,0,1,0,OTHER,OTHER,OTHER,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3147221,01/01/2015,2:45,BROOKLYN,11207,40.6832295,-73.9071247,"(40.6832295, -73.9071247)",BUSHWICK AVENUE,GRANITE STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3145917,01/01/2015,2:48,BRONX,10473,40.8242083,-73.8587895,"(40.8242083, -73.8587895)",STORY AVENUE,WHITE PLAINS ROAD,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3145914,01/01/2015,2:50,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,FATIGUED/DROWSY,,,
3145931,01/01/2015,2:50,BRONX,10465,40.8261933,-73.8269919,"(40.8261933, -73.8269919)",SWINTON AVENUE,PHILIP AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3145928,01/01/2015,2:50,BRONX,10465,40.8261933,-73.8269919,"(40.8261933, -73.8269919)",SWINTON AVENUE,PHILIP AVENUE,,0,0,0,0,0,0,0,0,UNKNOWN,,,,,UNSPECIFIED,,,,
3145942,01/01/2015,2:52,BRONX,10463,40.8775428,-73.900254,"(40.8775428, -73.900254)",KINGSBRIDGE TERRACE,SUMMIT PLACE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146476,01/01/2015,2:53,,,40.7383414,-73.8048406,"(40.7383414, -73.8048406)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,,,TRAFFIC CONTROL DISREGARDED,UNSPECIFIED,UNSPECIFIED,,
3146040,01/01/2015,2:55,,,,,,91 AVENUE,97 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,,,,
3145889,01/01/2015,2:56,MANHATTAN,10065,40.763547,-73.9693376,"(40.763547, -73.9693376)",PARK AVENUE,EAST 60 STREET,,0,0,0,0,0,0,0,0,LIVERY VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3145958,01/01/2015,2:57,BROOKLYN,11229,40.6134125,-73.9443094,"(40.6134125, -73.9443094)",NOSTRAND AVENUE,MADISON PLACE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,ALCOHOL INVOLVEMENT,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,
3145873,01/01/2015,3:00,MANHATTAN,10022,40.7615508,-73.9665842,"(40.7615508, -73.9665842)",EAST 59 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,TAXI,TAXI,,,,OTHER VEHICULAR,ILLNESS,,,
3146043,01/01/2015,3:00,QUEENS,11419,40.6897104,-73.8268556,"(40.6897104, -73.8268556)",118 STREET,101 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146413,01/01/2015,3:00,,,,,,,,ROCKAWAY BEACH BOULEVARD,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3149328,01/01/2015,3:02,MANHATTAN,10128,40.7839931,-73.9544183,"(40.7839931, -73.9544183)",EAST 92 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3145906,01/01/2015,3:10,MANHATTAN,10032,40.8429166,-73.9365889,"(40.8429166, -73.9365889)",WEST 172 STREET,AUDUBON AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3149178,01/01/2015,3:10,QUEENS,11101,40.7539607,-73.9241562,"(40.7539607, -73.9241562)",38 STREET,36 AVENUE,,2,0,0,0,0,0,2,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146117,01/01/2015,3:15,,,40.6091517,-74.1498667,"(40.6091517, -74.1498667)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3145890,01/01/2015,3:18,MANHATTAN,10128,40.7833091,-73.9528011,"(40.7833091, -73.9528011)",LEXINGTON AVENUE,EAST 92 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,UNSPECIFIED,UNSPECIFIED,,,
3145935,01/01/2015,3:20,BRONX,10452,40.8462399,-73.9181776,"(40.8462399, -73.9181776)",FEATHERBED LANE,JESUP AVENUE,,1,0,0,0,0,0,1,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,LOST CONSCIOUSNESS,LOST CONSCIOUSNESS,,,
3146014,01/01/2015,3:30,BROOKLYN,11216,40.6734216,-73.9501643,"(40.6734216, -73.9501643)",NOSTRAND AVENUE,PARK PLACE,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146307,01/01/2015,3:30,BROOKLYN,11234,40.6166112,-73.9266283,"(40.6166112, -73.9266283)",UTICA AVENUE,AVENUE O,,0,0,0,0,0,0,0,0,VAN,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,ALCOHOL INVOLVEMENT,OTHER VEHICULAR,OTHER VEHICULAR,OTHER VEHICULAR,OTHER VEHICULAR
3146087,01/01/2015,3:30,,,,,,HORACE HARDING EXPRESSWAY,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3146376,01/01/2015,3:40,BROOKLYN,11215,40.6661692,-73.9888076,"(40.6661692, -73.9888076)",5 AVENUE,14 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3145915,01/01/2015,3:44,BRONX,10451,40.8212762,-73.9174171,"(40.8212762, -73.9174171)",COURTLANDT AVENUE,EAST 156 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,PRESCRIPTION MEDICATION,UNSPECIFIED,,,
3146278,01/01/2015,3:49,,,,,,PARK AVENUE,EAST 175 STREET,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,OTHER VEHICULAR,UNSPECIFIED,,,
3146449,01/01/2015,3:50,QUEENS,11385,40.6914356,-73.8906231,"(40.6914356, -73.8906231)",CYPRESS AVENUE,VERMONT PLACE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,UNSPECIFIED,,,,
3146205,01/01/2015,3:50,,,40.7967215,-73.9761722,"(40.7967215, -73.9761722)",,,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,,,,,TRAFFIC CONTROL DISREGARDED,,,,
3145853,01/01/2015,3:57,MANHATTAN,10002,40.7150376,-73.9968076,"(40.7150376, -73.9968076)",BOWERY,BAYARD STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,UNSPECIFIED,,,,
3145985,01/01/2015,3:57,BROOKLYN,11225,40.6673324,-73.9535212,"(40.6673324, -73.9535212)",ROGERS AVENUE,CARROLL STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3145856,01/01/2015,4:00,MANHATTAN,10011,40.7317065,-74.0009562,"(40.7317065, -74.0009562)",AVENUE OF THE AMERICAS,WEST 4 STREET,,0,0,0,0,0,0,0,0,LIVERY VEHICLE,LIVERY VEHICLE,,,,PHYSICAL DISABILITY,FATIGUED/DROWSY,,,
3145857,01/01/2015,4:00,MANHATTAN,10014,40.7298259,-74.0106005,"(40.7298259, -74.0106005)",CLARKSON STREET,WEST STREET,,0,0,0,0,0,0,0,0,LIVERY VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3146112,01/01/2015,4:00,QUEENS,11101,40.753375,-73.9312529,"(40.753375, -73.9312529)",38 AVENUE,32 STREET,,0,0,0,0,0,0,0,0,UNKNOWN,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146097,01/01/2015,4:00,QUEENS,11433,40.6930057,-73.789845,"(40.6930057, -73.789845)",UNION HALL STREET,110 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3145852,01/01/2015,4:00,,,40.709926,-73.9904595,"(40.709926, -73.9904595)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,REACTION TO OTHER UNINVOLVED VEHICLE,UNSPECIFIED,,,
3146264,01/01/2015,4:05,,,40.8848529,-73.8676827,"(40.8848529, -73.8676827)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3145918,01/01/2015,4:08,,,,,,SOUNDVIEW AVENUE,ROSEDALE AVENUE,,0,0,0,0,0,0,0,0,VAN,,,,,FAILURE TO KEEP RIGHT,,,,
3150091,01/01/2015,4:10,BROOKLYN,11220,40.6303521,-74.0149043,"(40.6303521, -74.0149043)",8 AVENUE,BAY RIDGE AVENUE,,2,0,0,0,0,0,2,0,PASSENGER VEHICLE,LIVERY VEHICLE,,,,PHYSICAL DISABILITY,UNSPECIFIED,,,
3145999,01/01/2015,4:15,,,,,,,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3146041,01/01/2015,4:20,,,,,,JAMAICA AVENUE,88 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3146508,01/01/2015,4:20,QUEENS,11373,40.7334973,-73.8703694,"(40.7334973, -73.8703694)",QUEENS BOULEVARD,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3146100,01/01/2015,4:25,QUEENS,11103,40.7660832,-73.9077096,"(40.7660832, -73.9077096)",45 STREET,25 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,CELL PHONE (HAND-HELD),UNSPECIFIED,,,
3145937,01/01/2015,4:25,BRONX,10462,40.8445831,-73.8617063,"(40.8445831, -73.8617063)",,,F/O 809 VANNEST AVENUE,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146091,01/01/2015,4:29,QUEENS,11375,40.7151185,-73.832233,"(40.7151185, -73.832233)",QUEENS BOULEVARD,78 AVENUE,,2,0,0,0,0,0,2,0,PASSENGER VEHICLE,,,,,TRAFFIC CONTROL DISREGARDED,,,,
3146001,01/01/2015,4:30,BROOKLYN,11207,40.6741204,-73.898388,"(40.6741204, -73.898388)",LIBERTY AVENUE,GEORGIA AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146279,01/01/2015,4:30,BRONX,10457,40.8456427,-73.9020981,"(40.8456427, -73.9020981)",WEBSTER AVENUE,EAST 175 STREET,,2,0,0,0,0,0,2,0,LIVERY VEHICLE,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3146395,01/01/2015,4:30,,,40.6915381,-73.99911,"(40.6915381, -73.99911)",,,,2,0,0,0,0,0,2,0,TAXI,TAXI,,,,UNSPECIFIED,UNSPECIFIED,,,
3145887,01/01/2015,4:30,MANHATTAN,10028,40.7768767,-73.9493719,"(40.7768767, -73.9493719)",1 AVENUE,EAST 86 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3152349,01/01/2015,4:30,QUEENS,11423,40.7144471,-73.7639748,"(40.7144471, -73.7639748)",196 STREET,91 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146116,01/01/2015,4:30,STATEN ISLAND,10304,40.614712,-74.077292,"(40.614712, -74.077292)",OSGOOD AVENUE,MOSEL AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,
3145869,01/01/2015,4:30,MANHATTAN,10018,40.7565272,-73.994019,"(40.7565272, -73.994019)",9 AVENUE,WEST 39 STREET,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,OUTSIDE CAR DISTRACTION,OUTSIDE CAR DISTRACTION,UNSPECIFIED,,
3145875,01/01/2015,4:33,MANHATTAN,10022,40.7564966,-73.972362,"(40.7564966, -73.972362)",EAST 50 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,,TURNING IMPROPERLY,OTHER VEHICULAR,,,
3145891,01/01/2015,4:45,MANHATTAN,10028,40.7768767,-73.9493719,"(40.7768767, -73.9493719)",1 AVENUE,EAST 86 STREET,,1,0,0,0,0,0,1,0,TAXI,PASSENGER VEHICLE,,,,LOST CONSCIOUSNESS,ALCOHOL INVOLVEMENT,,,
3145933,01/01/2015,4:50,BRONX,10453,40.8465765,-73.9131496,"(40.8465765, -73.9131496)",JEROME AVENUE,CLIFFORD PLACE,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,PRESCRIPTION MEDICATION,UNSPECIFIED,,,
3145952,01/01/2015,4:52,BROOKLYN,11224,40.5731021,-74.0014218,"(40.5731021, -74.0014218)",SURF AVENUE,WEST 36 STREET,,4,0,0,0,0,0,4,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3145953,01/01/2015,5:00,BROOKLYN,11235,40.5828231,-73.9612231,"(40.5828231, -73.9612231)",,,2789 BRIGHTON 8 STREET,0,0,0,0,0,0,0,0,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,OTHER,OTHER,ALCOHOL INVOLVEMENT,ALCOHOL INVOLVEMENT,ALCOHOL INVOLVEMENT,UNSPECIFIED,UNSPECIFIED
3147300,01/01/2015,5:00,QUEENS,11104,40.7433745,-73.9205559,"(40.7433745, -73.9205559)",QUEENS BOULEVARD,44 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,LIVERY VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146090,01/01/2015,5:00,QUEENS,11375,40.720979,-73.838297,"(40.720979, -73.838297)",112 STREET,72 ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,ALCOHOL INVOLVEMENT,UNSPECIFIED,UNSPECIFIED,,
3146490,01/01/2015,5:00,QUEENS,11377,40.7497011,-73.9025603,"(40.7497011, -73.9025603)",37 AVENUE,60 STREET,,2,0,0,0,0,0,2,0,TAXI,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3145948,01/01/2015,5:04,,,40.8537088,-73.8718573,"(40.8537088, -73.8718573)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3146118,01/01/2015,5:10,,,,,,HOLLAND AVENUE,ARLINGTON PLACE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146903,01/01/2015,5:15,,,40.7414516,-73.8460203,"(40.7414516, -73.8460203)",,,,2,0,0,0,0,0,2,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3146812,01/01/2015,5:26,,,,,,FLATBUSH AVENUE,GRAND ARMY PLAZA,,3,0,0,0,0,0,3,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3145924,01/01/2015,5:30,BRONX,10452,40.841262,-73.9280394,"(40.841262, -73.9280394)",SEDGEWICK AVENUE,DEPOT PLACE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146113,01/01/2015,5:30,QUEENS,11372,40.7521785,-73.8809624,"(40.7521785, -73.8809624)",35 AVENUE,86 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,ALCOHOL INVOLVEMENT,UNSPECIFIED,,,
3146101,01/01/2015,5:35,QUEENS,11106,40.7659831,-73.9291496,"(40.7659831, -73.9291496)",31 ROAD,23 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,BACKING UNSAFELY,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,
3146218,01/01/2015,5:35,MANHATTAN,10027,40.8200056,-73.9588737,"(40.8200056, -73.9588737)",12 AVENUE,WEST 133 STREET,,2,0,0,0,0,0,2,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3146066,01/01/2015,5:40,,,40.7274136,-73.723918,"(40.7274136, -73.723918)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146000,01/01/2015,5:40,,,,,,SOUTH CONDUIT AVENUE,PITKIN AVENUE,,5,0,0,0,0,0,5,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146227,01/01/2015,5:50,MANHATTAN,10037,40.8185112,-73.9376454,"(40.8185112, -73.9376454)",WEST 142 STREET,LENOX AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3145927,01/01/2015,5:50,,,,,,SAINT RAYMOND AVENUE,ZEREGA AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146940,01/01/2015,6:00,QUEENS,11372,40.7518849,-73.8837529,"(40.7518849, -73.8837529)",83 STREET,35 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146469,01/01/2015,6:00,QUEENS,11420,40.6743467,-73.8206984,"(40.6743467, -73.8206984)",SUTTER AVENUE,118 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,ALCOHOL INVOLVEMENT,UNSPECIFIED,,,
3146044,01/01/2015,6:00,,,,,,ATLANTIC AVENUE,VANWYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146069,01/01/2015,6:00,QUEENS,11419,40.6881124,-73.8193308,"(40.6881124, -73.8193308)",LIBERTY AVENUE,125 STREET,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
